file,type,smells,frame,itCount,describeCount
/home/gabriel/Desktop/research/projects/katex/test/unicode-spec.js,Conditional Test Logic,"{'line': 20, 'column': 8, 'index': 1016}","  18 |     it(""should not parse Latin-1 outside \\text{} with strict"", function() {
  63 |     });",,
/home/gabriel/Desktop/research/projects/katex/test/unicode-spec.js,Unknown Test,"{'column': 4, 'line': 65}","  63 |     });
  64 |
> 65 |     it(""should build Devanagari inside \\text{}"", function() {
     |    ^ Unknown Test
  66 |         expect`\text{नमस्ते}`.toBuild();
  67 |     });
  68 |",,
/home/gabriel/Desktop/research/projects/katex/test/unicode-spec.js,Unknown Test,"{'column': 4, 'line': 69}","  67 |     });
  68 |
> 69 |     it(""should build Devanagari outside \\text{}"", function() {
     |    ^ Unknown Test
  70 |         expect`नमस्ते`.toBuild(nonstrictSettings);
  71 |     });
  72 |",,
/home/gabriel/Desktop/research/projects/katex/test/unicode-spec.js,Unknown Test,"{'column': 4, 'line': 73}","  71 |     });
  72 |
> 73 |     it(""should not parse Devanagari outside \\text{} with strict"", function() {
     |    ^ Unknown Test
  74 |         expect`नमस्ते`.not.toParse(strictSettings);
  75 |     });
  76 |",,
/home/gabriel/Desktop/research/projects/katex/test/unicode-spec.js,Unknown Test,"{'column': 4, 'line': 77}","  75 |     });
  76 |
> 77 |     it(""should build Georgian inside \\text{}"", function() {
     |    ^ Unknown Test
  78 |         expect`\text{გამარჯობა}`.toBuild();
  79 |     });
  80 |",,
/home/gabriel/Desktop/research/projects/katex/test/unicode-spec.js,Unknown Test,"{'column': 4, 'line': 81}","  79 |     });
  80 |
> 81 |     it(""should build Georgian outside \\text{}"", function() {
     |    ^ Unknown Test
  82 |         expect`გამარჯობა`.toBuild(nonstrictSettings);
  83 |     });
  84 |",,
/home/gabriel/Desktop/research/projects/katex/test/unicode-spec.js,Unknown Test,"{'column': 4, 'line': 85}","  83 |     });
  84 |
> 85 |     it(""should not parse Georgian outside \\text{} with strict"", function() {
     |    ^ Unknown Test
  86 |         expect`გამარჯობა`.not.toParse(strictSettings);
  87 |     });
  88 |",,
/home/gabriel/Desktop/research/projects/katex/test/unicode-spec.js,Unknown Test,"{'column': 4, 'line': 89}","  87 |     });
  88 |
> 89 |     it(""should build Armenian both inside and outside \\text{}"", function() {
     |    ^ Unknown Test
  90 |         expect`ԱԲԳաբգ`.toBuild(nonstrictSettings);
  91 |         expect`\text{ԱԲԳաբգ}`.toBuild(nonstrictSettings);
  92 |     });",,
/home/gabriel/Desktop/research/projects/katex/test/unicode-spec.js,Unknown Test,"{'column': 4, 'line': 94}","  92 |     });
  93 |
> 94 |     it(""should build extended Latin characters inside \\text{}"", function() {
     |    ^ Unknown Test
  95 |         expect`\text{ěščřžůřťďňőİı}`.toBuild();
  96 |     });
  97 |",,
/home/gabriel/Desktop/research/projects/katex/test/unicode-spec.js,Unknown Test,"{'column': 4, 'line': 98}","   96 |     });
   97 |
>  98 |     it(""should not parse extended Latin outside \\text{} with strict"", function() {
      |    ^ Unknown Test
   99 |         expect`ěščřžůřťďňőİı`.not.toParse(strictSettings);
  100 |     });
  101 |",,
/home/gabriel/Desktop/research/projects/katex/test/unicode-spec.js,Unknown Test,"{'column': 4, 'line': 102}","  100 |     });
  101 |
> 102 |     it(""should not allow emoji in strict mode"", function() {
      |    ^ Unknown Test
  103 |         expect`✌`.not.toParse(strictSettings);
  104 |         expect`\text{✌}`.not.toParse(strictSettings);
  105 |         const settings = new Settings({",,
/home/gabriel/Desktop/research/projects/katex/test/unicode-spec.js,Unknown Test,"{'column': 4, 'line': 113}","  111 |     });
  112 |
> 113 |     it(""should allow emoji outside strict mode"", function() {
      |    ^ Unknown Test
  114 |         expect`✌`.toWarn();
  115 |         expect`\text{✌}`.toWarn();
  116 |         const settings = new Settings({",,
/home/gabriel/Desktop/research/projects/katex/test/screenshotter-spec.js,Conditional Test Logic,"{'line': 4, 'column': 4, 'index': 98}","  2 |
  3 | describe(""Screenshotter item"", function() {
> 4 |     for (const key in data) {
    |    ^ Conditional Test Logic
  5 |         if (data.hasOwnProperty(key)) {
  6 |             const item = data[key];
  7 |             it(`""${item.tex}"" should build successfully`, function() {",,
/home/gabriel/Desktop/research/projects/katex/test/screenshotter-spec.js,Conditional Test Logic,"{'line': 5, 'column': 8, 'index': 132}","  3 | describe(""Screenshotter item"", function() {
  4 |     for (const key in data) {
> 5 |         if (data.hasOwnProperty(key)) {
    |        ^ Conditional Test Logic
  6 |             const item = data[key];
  7 |             it(`""${item.tex}"" should build successfully`, function() {
  8 |                 expect(item.tex).toBuild({",,
/home/gabriel/Desktop/research/projects/katex/test/mathml-spec.js,Conditional Test Logic,"{'line': 9, 'column': 4, 'index': 300}","   7 | const getMathML = function(expr, settings = new Settings()) {
   8 |     let startStyle = Style.TEXT;
>  9 |     if (settings.displayMode) {
     |    ^ Conditional Test Logic
  10 |         startStyle = Style.DISPLAY;
  11 |     }
  12 |",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Conditional Test Logic,"{'line': 46, 'column': 8, 'index': 1257}","  44 |         const parse = getParsed(expression);
  45 |
> 46 |         for (let i = 0; i < parse.length; i++) {
     |        ^ Conditional Test Logic
  47 |             const group = parse[i];
  48 |             expect(group.type).toMatch(""ord"");
  49 |         }",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Conditional Test Logic,"{'line': 69, 'column': 8, 'index': 1848}","  67 |         const parse = getParsed(expression);
  68 |
> 69 |         for (let i = 0; i < parse.length; i++) {
     |        ^ Conditional Test Logic
  70 |             const group = parse[i];
  71 |             expect(group.type).toEqual(""atom"");
  72 |             expect(group.family).toEqual(""bin"");",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Conditional Test Logic,"{'line': 90, 'column': 12, 'index': 2496}","  88 |         
  89 |         const verifyGroup = (group) => {
> 90 |             if (group.type === ""mclass"") {
     |            ^ Conditional Test Logic
  91 |                 expect(group.mclass).toEqual(""mrel"");
  92 |             } else {
  93 |                 expect(group.type).toEqual(""atom""); ",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Conditional Test Logic,"{'line': 99, 'column': 12, 'index': 2779}","   97 |
   98 |         parse.forEach(group => {
>  99 |             if (group.type === ""htmlmathml"") {
      |            ^ Conditional Test Logic
  100 |                 expect(group.html).toHaveLength(1);
  101 |                 verifyGroup(group.html[0]);
  102 |             } else {",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Conditional Test Logic,"{'line': 132, 'column': 8, 'index': 3774}","  130 |         const parse = getParsed(expression);
  131 |
> 132 |         for (let i = 0; i < parse.length; i++) {
      |        ^ Conditional Test Logic
  133 |             const group = parse[i];
  134 |             expect(group.type).toEqual(""atom"");
  135 |             expect(group.family).toEqual(""punct"");",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Conditional Test Logic,"{'line': 150, 'column': 8, 'index': 4235}","  148 |         const parse = getParsed(expression);
  149 |
> 150 |         for (let i = 0; i < parse.length; i++) {
      |        ^ Conditional Test Logic
  151 |             const group = parse[i];
  152 |             expect(group.type).toEqual(""atom"");
  153 |             expect(group.family).toEqual(""open"");",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Conditional Test Logic,"{'line': 168, 'column': 8, 'index': 4698}","  166 |         const parse = getParsed(expression);
  167 |
> 168 |         for (let i = 0; i < parse.length; i++) {
      |        ^ Conditional Test Logic
  169 |             const group = parse[i];
  170 |             expect(group.type).toEqual(""atom"");
  171 |             expect(group.family).toEqual(""close"");",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Conditional Test Logic,"{'line': 1266, 'column': 4, 'index': 40498}","  1264 |     ];
  1265 |
> 1266 |     for (const [actual, expected] of cases) {
       |    ^ Conditional Test Logic
  1267 |         it(`should build ""${actual}"" like ""${expected}""`, () => {
  1268 |             expect(actual).toBuildLike(expected);
  1269 |         });",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Conditional Test Logic,"{'line': 1415, 'column': 8, 'index': 45744}","  1413 |         ];
  1414 |
> 1415 |         for (let i = 0; i < missingGroups.length; i++) {
       |        ^ Conditional Test Logic
  1416 |             expect(missingGroups[i]).not.toParse();
  1417 |         }
  1418 |     });",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Conditional Test Logic,"{'line': 1442, 'column': 8, 'index': 46705}","  1440 |         ];
  1441 |
> 1442 |         for (let i = 0; i < badArguments.length; i++) {
       |        ^ Conditional Test Logic
  1443 |             expect(badArguments[i]).not.toParse();
  1444 |         }
  1445 |     });",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Conditional Test Logic,"{'line': 1460, 'column': 8, 'index': 47271}","  1458 |         ];
  1459 |
> 1460 |         for (let i = 0; i < goodArguments.length; i++) {
       |        ^ Conditional Test Logic
  1461 |             expect(goodArguments[i]).toParse();
  1462 |         }
  1463 |     });",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Conditional Test Logic,"{'line': 1473, 'column': 8, 'index': 47627}","  1471 |         ];
  1472 |
> 1473 |         for (let i = 0; i < badSupSubscripts.length; i++) {
       |        ^ Conditional Test Logic
  1474 |             expect(badSupSubscripts[i]).not.toParse();
  1475 |         }
  1476 |     });",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Conditional Test Logic,"{'line': 1486, 'column': 8, 'index': 48006}","  1484 |         ];
  1485 |
> 1486 |         for (let i = 0; i < goodSupSubscripts.length; i++) {
       |        ^ Conditional Test Logic
  1487 |             expect(goodSupSubscripts[i]).toParse();
  1488 |         }
  1489 |     });",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Conditional Test Logic,"{'line': 1524, 'column': 8, 'index': 49238}","  1522 |         ];
  1523 |
> 1524 |         for (let i = 0; i < badLeftArguments.length; i++) {
       |        ^ Conditional Test Logic
  1525 |             expect(badLeftArguments[i]).not.toParse();
  1526 |         }
  1527 |     });",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Conditional Test Logic,"{'line': 1538, 'column': 8, 'index': 49715}","  1536 |         ];
  1537 |
> 1538 |         for (let i = 0; i < goodLeftArguments.length; i++) {
       |        ^ Conditional Test Logic
  1539 |             expect(goodLeftArguments[i]).toParse();
  1540 |         }
  1541 |     });",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Conditional Test Logic,"{'line': 2176, 'column': 8, 'index': 77665}","  2174 |
  2175 |     it(""should throw Error when HTML attribute name is invalid"", function() {
> 2176 |         for (const char of ["">"", "" "", ""\t"", ""\n"", ""\r"", ""\"""", ""'"", ""/""]) {
       |        ^ Conditional Test Logic
  2177 |             try {
  2178 |                 katex.renderToString(
  2179 |                     `\\htmlData{a${char}b=foo}{bar}`, trustNonStrictSettings);",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Conditional Test Logic,"{'line': 3839, 'column': 4, 'index': 141602}","  3837 | describe(""leqno and fleqn rendering options"", () => {
  3838 |     const expr = r`\tag{hi}x+y`;
> 3839 |     for (const opt of [""leqno"", ""fleqn""]) {
       |    ^ Conditional Test Logic
  3840 |         it(`should not add ${opt} class by default`, () => {
  3841 |             const settings = new Settings({displayMode: true});
  3842 |             const built = katex.__renderToDomTree(expr, settings);",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Conditional Test Logic,"{'line': 4244, 'column': 8, 'index': 158542}","  4242 |         // add eastern arabic numbers to symbols table
  4243 |         // these symbols are ۰۱۲۳۴۵۶۷۸۹ and ٠١٢٣٤٥٦٧٨٩
> 4244 |         for (let number = 0; number <= 9; number++) {
       |        ^ Conditional Test Logic
  4245 |             const persianNum = String.fromCharCode(0x0660 + number);
  4246 |             katex.__defineSymbol(
  4247 |                 ""math"", fontName, ""textord"", persianNum, persianNum);",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Conditional Test Logic,"{'line': 4263, 'column': 8, 'index': 159488}","  4261 |         const mockMetrics = {};
  4262 |         // mock font metrics for the symbols that we added previously
> 4263 |         for (let number = 0; number <= 9; number++) {
       |        ^ Conditional Test Logic
  4264 |             mockMetrics[0x0660 + number] = [-0.00244140625, 0.6875, 0, 0];
  4265 |             mockMetrics[0x06F0 + number] = [-0.00244140625, 0.6875, 0, 0];
  4266 |         }",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Duplicate Assert,"{'line': 578, 'column': 8, 'index': 17164}","  576 |         parse = getParsed(simpleOver)[0];
  577 |
> 578 |         expect(parse.type).toEqual(""genfrac"");
      |        ^ Duplicate Assert
  579 |         expect(parse.numer).toBeDefined();
  580 |         expect(parse.denom).toBeDefined();
  581 |",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Duplicate Assert,"{'line': 578, 'column': 8, 'index': 17164}","  576 |         parse = getParsed(simpleOver)[0];
  577 |
> 578 |         expect(parse.type).toEqual(""genfrac"");
      |        ^ Duplicate Assert
  579 |         expect(parse.numer).toBeDefined();
  580 |         expect(parse.denom).toBeDefined();
  581 |",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Duplicate Assert,"{'line': 579, 'column': 8, 'index': 17211}","  577 |
  578 |         expect(parse.type).toEqual(""genfrac"");
> 579 |         expect(parse.numer).toBeDefined();
      |        ^ Duplicate Assert
  580 |         expect(parse.denom).toBeDefined();
  581 |
  582 |         parse = getParsed(complexOver)[0];",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Duplicate Assert,"{'line': 579, 'column': 8, 'index': 17211}","  577 |
  578 |         expect(parse.type).toEqual(""genfrac"");
> 579 |         expect(parse.numer).toBeDefined();
      |        ^ Duplicate Assert
  580 |         expect(parse.denom).toBeDefined();
  581 |
  582 |         parse = getParsed(complexOver)[0];",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Duplicate Assert,"{'line': 580, 'column': 8, 'index': 17254}","  578 |         expect(parse.type).toEqual(""genfrac"");
  579 |         expect(parse.numer).toBeDefined();
> 580 |         expect(parse.denom).toBeDefined();
      |        ^ Duplicate Assert
  581 |
  582 |         parse = getParsed(complexOver)[0];
  583 |",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Duplicate Assert,"{'line': 580, 'column': 8, 'index': 17254}","  578 |         expect(parse.type).toEqual(""genfrac"");
  579 |         expect(parse.numer).toBeDefined();
> 580 |         expect(parse.denom).toBeDefined();
      |        ^ Duplicate Assert
  581 |
  582 |         parse = getParsed(complexOver)[0];
  583 |",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Duplicate Assert,"{'line': 584, 'column': 8, 'index': 17342}","  582 |         parse = getParsed(complexOver)[0];
  583 |
> 584 |         expect(parse.type).toEqual(""genfrac"");
      |        ^ Duplicate Assert
  585 |         expect(parse.numer).toBeDefined();
  586 |         expect(parse.denom).toBeDefined();
  587 |",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Duplicate Assert,"{'line': 584, 'column': 8, 'index': 17342}","  582 |         parse = getParsed(complexOver)[0];
  583 |
> 584 |         expect(parse.type).toEqual(""genfrac"");
      |        ^ Duplicate Assert
  585 |         expect(parse.numer).toBeDefined();
  586 |         expect(parse.denom).toBeDefined();
  587 |",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Duplicate Assert,"{'line': 585, 'column': 8, 'index': 17389}","  583 |
  584 |         expect(parse.type).toEqual(""genfrac"");
> 585 |         expect(parse.numer).toBeDefined();
      |        ^ Duplicate Assert
  586 |         expect(parse.denom).toBeDefined();
  587 |
  588 |         const parseBraceFrac = getParsed(braceFrac)[0];",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Duplicate Assert,"{'line': 585, 'column': 8, 'index': 17389}","  583 |
  584 |         expect(parse.type).toEqual(""genfrac"");
> 585 |         expect(parse.numer).toBeDefined();
      |        ^ Duplicate Assert
  586 |         expect(parse.denom).toBeDefined();
  587 |
  588 |         const parseBraceFrac = getParsed(braceFrac)[0];",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Duplicate Assert,"{'line': 586, 'column': 8, 'index': 17432}","  584 |         expect(parse.type).toEqual(""genfrac"");
  585 |         expect(parse.numer).toBeDefined();
> 586 |         expect(parse.denom).toBeDefined();
      |        ^ Duplicate Assert
  587 |
  588 |         const parseBraceFrac = getParsed(braceFrac)[0];
  589 |",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Duplicate Assert,"{'line': 586, 'column': 8, 'index': 17432}","  584 |         expect(parse.type).toEqual(""genfrac"");
  585 |         expect(parse.numer).toBeDefined();
> 586 |         expect(parse.denom).toBeDefined();
      |        ^ Duplicate Assert
  587 |
  588 |         const parseBraceFrac = getParsed(braceFrac)[0];
  589 |",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Duplicate Assert,"{'line': 1643, 'column': 8, 'index': 53484}","  1641 |         expect(bbBody).toHaveLength(3);
  1642 |         expect(bbBody[0].type).toEqual(""mathord"");
> 1643 |         expect(bbBody[2].type).toEqual(""font"");
       |        ^ Duplicate Assert
  1644 |         expect(bbBody[2].font).toEqual(""mathrm"");
  1645 |         expect(bbBody[2].type).toEqual(""font"");
  1646 |     });",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Duplicate Assert,"{'line': 1643, 'column': 8, 'index': 53484}","  1641 |         expect(bbBody).toHaveLength(3);
  1642 |         expect(bbBody[0].type).toEqual(""mathord"");
> 1643 |         expect(bbBody[2].type).toEqual(""font"");
       |        ^ Duplicate Assert
  1644 |         expect(bbBody[2].font).toEqual(""mathrm"");
  1645 |         expect(bbBody[2].type).toEqual(""font"");
  1646 |     });",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Duplicate Assert,"{'line': 1645, 'column': 8, 'index': 53582}","  1643 |         expect(bbBody[2].type).toEqual(""font"");
  1644 |         expect(bbBody[2].font).toEqual(""mathrm"");
> 1645 |         expect(bbBody[2].type).toEqual(""font"");
       |        ^ Duplicate Assert
  1646 |     });
  1647 |
  1648 |     it(""should work with \\textcolor"", function() {",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Duplicate Assert,"{'line': 1645, 'column': 8, 'index': 53582}","  1643 |         expect(bbBody[2].type).toEqual(""font"");
  1644 |         expect(bbBody[2].font).toEqual(""mathrm"");
> 1645 |         expect(bbBody[2].type).toEqual(""font"");
       |        ^ Duplicate Assert
  1646 |     });
  1647 |
  1648 |     it(""should work with \\textcolor"", function() {",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Duplicate Assert,"{'line': 1838, 'column': 8, 'index': 61137}","  1836 |     it(""should render \\text{R\\textit{S}T} with the correct fonts"", function() {
  1837 |         const markup = katex.renderToString(r`\text{R\textit{S}T}`);
> 1838 |         expect(markup).toContain(""<span class=\""mord\"">R</span>"");
       |        ^ Duplicate Assert
  1839 |         expect(markup).toContain(""<span class=\""mord textit\"">S</span>"");
