file,type,smells,frame,itCount,describeCount
/home/gabriel/Desktop/research/projects/katex/test/unicode-spec.js,Conditional Test Logic,"{'line': 20, 'column': 8, 'index': 1016}","  18 |     it(""should not parse Latin-1 outside \\text{} with strict"", function() {
  63 |     });",,
/home/gabriel/Desktop/research/projects/katex/test/unicode-spec.js,Unknown Test,"{'column': 4, 'line': 65}","  63 |     });
  64 |
> 65 |     it(""should build Devanagari inside \\text{}"", function() {
     |    ^ Unknown Test
  66 |         expect`\text{नमस्ते}`.toBuild();
  67 |     });
  68 |",,
/home/gabriel/Desktop/research/projects/katex/test/unicode-spec.js,Unknown Test,"{'column': 4, 'line': 69}","  67 |     });
  68 |
> 69 |     it(""should build Devanagari outside \\text{}"", function() {
     |    ^ Unknown Test
  70 |         expect`नमस्ते`.toBuild(nonstrictSettings);
  71 |     });
  72 |",,
/home/gabriel/Desktop/research/projects/katex/test/unicode-spec.js,Unknown Test,"{'column': 4, 'line': 73}","  71 |     });
  72 |
> 73 |     it(""should not parse Devanagari outside \\text{} with strict"", function() {
     |    ^ Unknown Test
  74 |         expect`नमस्ते`.not.toParse(strictSettings);
  75 |     });
  76 |",,
/home/gabriel/Desktop/research/projects/katex/test/unicode-spec.js,Unknown Test,"{'column': 4, 'line': 77}","  75 |     });
  76 |
> 77 |     it(""should build Georgian inside \\text{}"", function() {
     |    ^ Unknown Test
  78 |         expect`\text{გამარჯობა}`.toBuild();
  79 |     });
  80 |",,
/home/gabriel/Desktop/research/projects/katex/test/unicode-spec.js,Unknown Test,"{'column': 4, 'line': 81}","  79 |     });
  80 |
> 81 |     it(""should build Georgian outside \\text{}"", function() {
     |    ^ Unknown Test
  82 |         expect`გამარჯობა`.toBuild(nonstrictSettings);
  83 |     });
  84 |",,
/home/gabriel/Desktop/research/projects/katex/test/unicode-spec.js,Unknown Test,"{'column': 4, 'line': 85}","  83 |     });
  84 |
> 85 |     it(""should not parse Georgian outside \\text{} with strict"", function() {
     |    ^ Unknown Test
  86 |         expect`გამარჯობა`.not.toParse(strictSettings);
  87 |     });
  88 |",,
/home/gabriel/Desktop/research/projects/katex/test/unicode-spec.js,Unknown Test,"{'column': 4, 'line': 89}","  87 |     });
  88 |
> 89 |     it(""should build Armenian both inside and outside \\text{}"", function() {
     |    ^ Unknown Test
  90 |         expect`ԱԲԳաբգ`.toBuild(nonstrictSettings);
  91 |         expect`\text{ԱԲԳաբգ}`.toBuild(nonstrictSettings);
  92 |     });",,
/home/gabriel/Desktop/research/projects/katex/test/unicode-spec.js,Unknown Test,"{'column': 4, 'line': 94}","  92 |     });
  93 |
> 94 |     it(""should build extended Latin characters inside \\text{}"", function() {
     |    ^ Unknown Test
  95 |         expect`\text{ěščřžůřťďňőİı}`.toBuild();
  96 |     });
  97 |",,
/home/gabriel/Desktop/research/projects/katex/test/unicode-spec.js,Unknown Test,"{'column': 4, 'line': 98}","   96 |     });
   97 |
>  98 |     it(""should not parse extended Latin outside \\text{} with strict"", function() {
      |    ^ Unknown Test
   99 |         expect`ěščřžůřťďňőİı`.not.toParse(strictSettings);
  100 |     });
  101 |",,
/home/gabriel/Desktop/research/projects/katex/test/unicode-spec.js,Unknown Test,"{'column': 4, 'line': 102}","  100 |     });
  101 |
> 102 |     it(""should not allow emoji in strict mode"", function() {
      |    ^ Unknown Test
  103 |         expect`✌`.not.toParse(strictSettings);
  104 |         expect`\text{✌}`.not.toParse(strictSettings);
  105 |         const settings = new Settings({",,
/home/gabriel/Desktop/research/projects/katex/test/unicode-spec.js,Unknown Test,"{'column': 4, 'line': 113}","  111 |     });
  112 |
> 113 |     it(""should allow emoji outside strict mode"", function() {
      |    ^ Unknown Test
  114 |         expect`✌`.toWarn();
  115 |         expect`\text{✌}`.toWarn();
  116 |         const settings = new Settings({",,
/home/gabriel/Desktop/research/projects/katex/test/screenshotter-spec.js,Conditional Test Logic,"{'line': 4, 'column': 4, 'index': 98}","  2 |
  3 | describe(""Screenshotter item"", function() {
> 4 |     for (const key in data) {
    |    ^ Conditional Test Logic
  5 |         if (data.hasOwnProperty(key)) {
  6 |             const item = data[key];
  7 |             it(`""${item.tex}"" should build successfully`, function() {",,
/home/gabriel/Desktop/research/projects/katex/test/screenshotter-spec.js,Conditional Test Logic,"{'line': 5, 'column': 8, 'index': 132}","  3 | describe(""Screenshotter item"", function() {
  4 |     for (const key in data) {
> 5 |         if (data.hasOwnProperty(key)) {
    |        ^ Conditional Test Logic
  6 |             const item = data[key];
  7 |             it(`""${item.tex}"" should build successfully`, function() {
  8 |                 expect(item.tex).toBuild({",,
/home/gabriel/Desktop/research/projects/katex/test/mathml-spec.js,Conditional Test Logic,"{'line': 9, 'column': 4, 'index': 300}","   7 | const getMathML = function(expr, settings = new Settings()) {
   8 |     let startStyle = Style.TEXT;
>  9 |     if (settings.displayMode) {
     |    ^ Conditional Test Logic
  10 |         startStyle = Style.DISPLAY;
  11 |     }
  12 |",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Conditional Test Logic,"{'line': 75, 'column': 8, 'index': 2075}","  73 |         const parse = getParsed(expression);
  74 |
> 75 |         for (let i = 0; i < parse.length; i++) {
     |        ^ Conditional Test Logic
  76 |             const group = parse[i];
  77 |             expect(group.type).toEqual(""atom"");
  78 |             expect(group.family).toEqual(""bin"");",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Conditional Test Logic,"{'line': 95, 'column': 8, 'index': 2670}","  93 |         const parse = getParsed(expression);
  94 |
> 95 |         for (let i = 0; i < parse.length; i++) {
     |        ^ Conditional Test Logic
  96 |             let group = parse[i];
  97 |             if (group.type === ""htmlmathml"") {
  98 |                 expect(group.html).toHaveLength(1);",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Conditional Test Logic,"{'line': 97, 'column': 12, 'index': 2757}","   95 |         for (let i = 0; i < parse.length; i++) {
   96 |             let group = parse[i];
>  97 |             if (group.type === ""htmlmathml"") {
      |            ^ Conditional Test Logic
   98 |                 expect(group.html).toHaveLength(1);
   99 |                 group = group.html[0];
  100 |             }",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Conditional Test Logic,"{'line': 101, 'column': 12, 'index': 2909}","   99 |                 group = group.html[0];
  100 |             }
> 101 |             if (group.type === ""mclass"") {
      |            ^ Conditional Test Logic
  102 |                 expect(group.mclass).toEqual(""mrel"");
  103 |             } else {
  104 |                 expect(group.type).toEqual(""atom"");",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Conditional Test Logic,"{'line': 134, 'column': 8, 'index': 3925}","  132 |         const parse = getParsed(expression);
  133 |
> 134 |         for (let i = 0; i < parse.length; i++) {
      |        ^ Conditional Test Logic
  135 |             const group = parse[i];
  136 |             expect(group.type).toEqual(""atom"");
  137 |             expect(group.family).toEqual(""punct"");",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Conditional Test Logic,"{'line': 152, 'column': 8, 'index': 4386}","  150 |         const parse = getParsed(expression);
  151 |
> 152 |         for (let i = 0; i < parse.length; i++) {
      |        ^ Conditional Test Logic
  153 |             const group = parse[i];
  154 |             expect(group.type).toEqual(""atom"");
  155 |             expect(group.family).toEqual(""open"");",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Conditional Test Logic,"{'line': 170, 'column': 8, 'index': 4849}","  168 |         const parse = getParsed(expression);
  169 |
> 170 |         for (let i = 0; i < parse.length; i++) {
      |        ^ Conditional Test Logic
  171 |             const group = parse[i];
  172 |             expect(group.type).toEqual(""atom"");
  173 |             expect(group.family).toEqual(""close"");",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Conditional Test Logic,"{'line': 1268, 'column': 4, 'index': 40649}","  1266 |     ];
  1267 |
> 1268 |     for (const [actual, expected] of cases) {
       |    ^ Conditional Test Logic
  1269 |         it(`should build ""${actual}"" like ""${expected}""`, () => {
  1270 |             expect(actual).toBuildLike(expected);
  1271 |         });",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Conditional Test Logic,"{'line': 1417, 'column': 8, 'index': 45895}","  1415 |         ];
  1416 |
> 1417 |         for (let i = 0; i < missingGroups.length; i++) {
       |        ^ Conditional Test Logic
  1418 |             expect(missingGroups[i]).not.toParse();
  1419 |         }
  1420 |     });",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Conditional Test Logic,"{'line': 1444, 'column': 8, 'index': 46856}","  1442 |         ];
  1443 |
> 1444 |         for (let i = 0; i < badArguments.length; i++) {
       |        ^ Conditional Test Logic
  1445 |             expect(badArguments[i]).not.toParse();
  1446 |         }
  1447 |     });",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Conditional Test Logic,"{'line': 1462, 'column': 8, 'index': 47422}","  1460 |         ];
  1461 |
> 1462 |         for (let i = 0; i < goodArguments.length; i++) {
       |        ^ Conditional Test Logic
  1463 |             expect(goodArguments[i]).toParse();
  1464 |         }
  1465 |     });",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Conditional Test Logic,"{'line': 1475, 'column': 8, 'index': 47778}","  1473 |         ];
  1474 |
> 1475 |         for (let i = 0; i < badSupSubscripts.length; i++) {
       |        ^ Conditional Test Logic
  1476 |             expect(badSupSubscripts[i]).not.toParse();
  1477 |         }
  1478 |     });",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Conditional Test Logic,"{'line': 1488, 'column': 8, 'index': 48157}","  1486 |         ];
  1487 |
> 1488 |         for (let i = 0; i < goodSupSubscripts.length; i++) {
       |        ^ Conditional Test Logic
  1489 |             expect(goodSupSubscripts[i]).toParse();
  1490 |         }
  1491 |     });",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Conditional Test Logic,"{'line': 1526, 'column': 8, 'index': 49389}","  1524 |         ];
  1525 |
> 1526 |         for (let i = 0; i < badLeftArguments.length; i++) {
       |        ^ Conditional Test Logic
  1527 |             expect(badLeftArguments[i]).not.toParse();
  1528 |         }
  1529 |     });",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Conditional Test Logic,"{'line': 1540, 'column': 8, 'index': 49866}","  1538 |         ];
  1539 |
> 1540 |         for (let i = 0; i < goodLeftArguments.length; i++) {
       |        ^ Conditional Test Logic
  1541 |             expect(goodLeftArguments[i]).toParse();
  1542 |         }
  1543 |     });",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Conditional Test Logic,"{'line': 2178, 'column': 8, 'index': 77816}","  2176 |
  2177 |     it(""should throw Error when HTML attribute name is invalid"", function() {
> 2178 |         for (const char of ["">"", "" "", ""\t"", ""\n"", ""\r"", ""\"""", ""'"", ""/""]) {
       |        ^ Conditional Test Logic
  2179 |             try {
  2180 |                 katex.renderToString(
  2181 |                     `\\htmlData{a${char}b=foo}{bar}`, trustNonStrictSettings);",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Conditional Test Logic,"{'line': 3841, 'column': 4, 'index': 141753}","  3839 | describe(""leqno and fleqn rendering options"", () => {
  3840 |     const expr = r`\tag{hi}x+y`;
> 3841 |     for (const opt of [""leqno"", ""fleqn""]) {
       |    ^ Conditional Test Logic
  3842 |         it(`should not add ${opt} class by default`, () => {
  3843 |             const settings = new Settings({displayMode: true});
  3844 |             const built = katex.__renderToDomTree(expr, settings);",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Conditional Test Logic,"{'line': 4246, 'column': 8, 'index': 158693}","  4244 |         // add eastern arabic numbers to symbols table
  4245 |         // these symbols are ۰۱۲۳۴۵۶۷۸۹ and ٠١٢٣٤٥٦٧٨٩
> 4246 |         for (let number = 0; number <= 9; number++) {
       |        ^ Conditional Test Logic
  4247 |             const persianNum = String.fromCharCode(0x0660 + number);
  4248 |             katex.__defineSymbol(
  4249 |                 ""math"", fontName, ""textord"", persianNum, persianNum);",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Conditional Test Logic,"{'line': 4265, 'column': 8, 'index': 159639}","  4263 |         const mockMetrics = {};
  4264 |         // mock font metrics for the symbols that we added previously
> 4265 |         for (let number = 0; number <= 9; number++) {
       |        ^ Conditional Test Logic
  4266 |             mockMetrics[0x0660 + number] = [-0.00244140625, 0.6875, 0, 0];
  4267 |             mockMetrics[0x06F0 + number] = [-0.00244140625, 0.6875, 0, 0];
  4268 |         }",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Duplicate Assert,"{'line': 580, 'column': 8, 'index': 17315}","  578 |         parse = getParsed(simpleOver)[0];
  579 |
> 580 |         expect(parse.type).toEqual(""genfrac"");
      |        ^ Duplicate Assert
  581 |         expect(parse.numer).toBeDefined();
  582 |         expect(parse.denom).toBeDefined();
  583 |",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Duplicate Assert,"{'line': 580, 'column': 8, 'index': 17315}","  578 |         parse = getParsed(simpleOver)[0];
  579 |
> 580 |         expect(parse.type).toEqual(""genfrac"");
      |        ^ Duplicate Assert
  581 |         expect(parse.numer).toBeDefined();
  582 |         expect(parse.denom).toBeDefined();
  583 |",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Duplicate Assert,"{'line': 581, 'column': 8, 'index': 17362}","  579 |
  580 |         expect(parse.type).toEqual(""genfrac"");
> 581 |         expect(parse.numer).toBeDefined();
      |        ^ Duplicate Assert
  582 |         expect(parse.denom).toBeDefined();
  583 |
  584 |         parse = getParsed(complexOver)[0];",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Duplicate Assert,"{'line': 581, 'column': 8, 'index': 17362}","  579 |
  580 |         expect(parse.type).toEqual(""genfrac"");
> 581 |         expect(parse.numer).toBeDefined();
      |        ^ Duplicate Assert
  582 |         expect(parse.denom).toBeDefined();
  583 |
  584 |         parse = getParsed(complexOver)[0];",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Duplicate Assert,"{'line': 582, 'column': 8, 'index': 17405}","  580 |         expect(parse.type).toEqual(""genfrac"");
  581 |         expect(parse.numer).toBeDefined();
> 582 |         expect(parse.denom).toBeDefined();
      |        ^ Duplicate Assert
  583 |
  584 |         parse = getParsed(complexOver)[0];
  585 |",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Duplicate Assert,"{'line': 582, 'column': 8, 'index': 17405}","  580 |         expect(parse.type).toEqual(""genfrac"");
  581 |         expect(parse.numer).toBeDefined();
> 582 |         expect(parse.denom).toBeDefined();
      |        ^ Duplicate Assert
  583 |
  584 |         parse = getParsed(complexOver)[0];
  585 |",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Duplicate Assert,"{'line': 586, 'column': 8, 'index': 17493}","  584 |         parse = getParsed(complexOver)[0];
  585 |
> 586 |         expect(parse.type).toEqual(""genfrac"");
      |        ^ Duplicate Assert
  587 |         expect(parse.numer).toBeDefined();
  588 |         expect(parse.denom).toBeDefined();
  589 |",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Duplicate Assert,"{'line': 586, 'column': 8, 'index': 17493}","  584 |         parse = getParsed(complexOver)[0];
  585 |
> 586 |         expect(parse.type).toEqual(""genfrac"");
      |        ^ Duplicate Assert
  587 |         expect(parse.numer).toBeDefined();
  588 |         expect(parse.denom).toBeDefined();
  589 |",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Duplicate Assert,"{'line': 587, 'column': 8, 'index': 17540}","  585 |
  586 |         expect(parse.type).toEqual(""genfrac"");
> 587 |         expect(parse.numer).toBeDefined();
      |        ^ Duplicate Assert
  588 |         expect(parse.denom).toBeDefined();
  589 |
  590 |         const parseBraceFrac = getParsed(braceFrac)[0];",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Duplicate Assert,"{'line': 587, 'column': 8, 'index': 17540}","  585 |
  586 |         expect(parse.type).toEqual(""genfrac"");
> 587 |         expect(parse.numer).toBeDefined();
      |        ^ Duplicate Assert
  588 |         expect(parse.denom).toBeDefined();
  589 |
  590 |         const parseBraceFrac = getParsed(braceFrac)[0];",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Duplicate Assert,"{'line': 588, 'column': 8, 'index': 17583}","  586 |         expect(parse.type).toEqual(""genfrac"");
  587 |         expect(parse.numer).toBeDefined();
> 588 |         expect(parse.denom).toBeDefined();
      |        ^ Duplicate Assert
  589 |
  590 |         const parseBraceFrac = getParsed(braceFrac)[0];
  591 |",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Duplicate Assert,"{'line': 588, 'column': 8, 'index': 17583}","  586 |         expect(parse.type).toEqual(""genfrac"");
  587 |         expect(parse.numer).toBeDefined();
> 588 |         expect(parse.denom).toBeDefined();
      |        ^ Duplicate Assert
  589 |
  590 |         const parseBraceFrac = getParsed(braceFrac)[0];
  591 |",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Duplicate Assert,"{'line': 1645, 'column': 8, 'index': 53635}","  1643 |         expect(bbBody).toHaveLength(3);
  1644 |         expect(bbBody[0].type).toEqual(""mathord"");
> 1645 |         expect(bbBody[2].type).toEqual(""font"");
       |        ^ Duplicate Assert
  1646 |         expect(bbBody[2].font).toEqual(""mathrm"");
  1647 |         expect(bbBody[2].type).toEqual(""font"");
  1648 |     });",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Duplicate Assert,"{'line': 1645, 'column': 8, 'index': 53635}","  1643 |         expect(bbBody).toHaveLength(3);
  1644 |         expect(bbBody[0].type).toEqual(""mathord"");
> 1645 |         expect(bbBody[2].type).toEqual(""font"");
       |        ^ Duplicate Assert
  1646 |         expect(bbBody[2].font).toEqual(""mathrm"");
  1647 |         expect(bbBody[2].type).toEqual(""font"");
  1648 |     });",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Duplicate Assert,"{'line': 1647, 'column': 8, 'index': 53733}","  1645 |         expect(bbBody[2].type).toEqual(""font"");
  1646 |         expect(bbBody[2].font).toEqual(""mathrm"");
> 1647 |         expect(bbBody[2].type).toEqual(""font"");
       |        ^ Duplicate Assert
  1648 |     });
  1649 |
  1650 |     it(""should work with \\textcolor"", function() {",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Duplicate Assert,"{'line': 1647, 'column': 8, 'index': 53733}","  1645 |         expect(bbBody[2].type).toEqual(""font"");
  1646 |         expect(bbBody[2].font).toEqual(""mathrm"");
> 1647 |         expect(bbBody[2].type).toEqual(""font"");
       |        ^ Duplicate Assert
  1648 |     });
  1649 |
  1650 |     it(""should work with \\textcolor"", function() {",,
/home/gabriel/Desktop/research/projects/katex/test/katex-spec.js,Duplicate Assert,"{'line': 1840, 'column': 8, 'index': 61288}","  1838 |     it(""should render \\text{R\\textit{S}T} with the correct fonts"", function() {
  1839 |         const markup = katex.renderToString(r`\text{R\textit{S}T}`);
> 1840 |         expect(markup).toContain(""<span class=\""mord\"">R</span>"");
       |        ^ Duplicate Assert
